28-12 13:13:09,0.0,0.0,100.0,0.0,0.0,0.0,1143828480.0,27172864.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:10,0.0,0.0,100.0,0.0,0.0,0.0,1143828480.0,27172864.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:11,0.0,0.503,99.497,0.0,0.0,0.0,1143828480.0,27172864.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:12,0.0,0.0,100.0,0.0,0.0,0.0,1143828480.0,27172864.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:13,0.0,0.0,99.497,0.0,0.0,0.503,1143828480.0,27181056.0,830599168.0,97320960.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28-12 13:13:14,0.0,0.0,100.0,0.0,0.0,0.0,1143820288.0,27181056.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:15,0.0,0.503,99.497,0.0,0.0,0.0,1143820288.0,27181056.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:16,0.0,0.0,100.0,0.0,0.0,0.0,1143820288.0,27181056.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:17,0.0,0.0,100.0,0.0,0.0,0.0,1143820288.0,27181056.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:18,0.0,0.0,100.0,0.0,0.0,0.0,1143820288.0,27189248.0,830599168.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:19,0.0,0.0,100.0,0.0,0.0,0.0,1143812096.0,27189248.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:20,0.0,0.0,100.0,0.0,0.0,0.0,1143812096.0,27189248.0,830607360.0,97320960.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28-12 13:13:21,0.0,0.0,100.0,0.0,0.0,0.0,1143812096.0,27189248.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
